"","Season","TeamName","Tempo","RankTempoSeason","AdjTempo","RankAdjTempoSeason","OE","RankOESeason","AdjOE","RankAdjOESeason","DE","RankDESeason","AdjDE","RankAdjDESeason","AdjSOS","RankAdjSOS_Season","seed_season"
"429",2016,"Florida Gulf Coast",69.0003,175,66.5831,247,106.57,116,102.917,199,102.335,138,104.307,175,-1.39023,179,"16"
"430",2016,"Buffalo",72.3903,41,71.9828,28,104.917,152,105.541,163,103.878,171,102.83,140,2.71119,141,"14"
"431",2016,"Weber St.",68.5252,197,66.9958,231,107.01,106,103.593,183,98.1506,50,100.851,103,2.74146,140,"15"
"432",2016,"Middle Tennessee",69.2026,161,67.5556,197,104.147,175,103.144,194,98.3849,54,99.21,74,3.93408,128,"15"
"433",2016,"Green Bay",76.8253,5,76.1219,5,107.029,104,108.225,107,103.144,152,104.236,170,3.98885,127,"14"
"434",2016,"Cal St. Bakersfield",68.1166,224,67.6197,192,104.634,162,103.37,188,92.1481,4,96.8714,42,6.49871,107,"15"
"435",2016,"Fresno St.",70.1189,111,68.9375,123,104.645,161,107.084,130,99.8094,86,100.385,95,6.69862,106,"14"
"436",2016,"Chattanooga",67.4188,253,66.1763,263,109.685,64,107.156,129,98.6493,58,99.7384,86,7.41784,104,"12"
"437",2016,"Iona",72.3431,42,71.7927,33,109.763,63,110.602,78,100.984,108,102.768,138,7.8333,99,"13"
"438",2016,"Temple",66.0022,313,65.9852,273,102.785,197,106.619,141,100.746,105,98.2712,60,8.34785,95,"10"
"439",2016,"Stony Brook",67.5992,245,66.9582,237,111.257,41,107.481,122,95.9682,27,98.9433,70,8.53773,92,"13"
"440",2016,"South Dakota St.",68.629,191,68.2819,155,110.364,51,110.826,73,100.037,90,101.245,109,9.58182,80,"12"
"441",2016,"Northern Iowa",63.7045,346,62.3968,346,105.503,132,108.298,104,98.1641,51,98.2039,58,10.0945,76,"11"
"442",2016,"Hawaii",71.2522,75,70.5206,59,107.946,91,108.243,106,92.6195,6,96.5071,39,11.736,63,"13"
"443",2016,"Tulsa",69.0244,172,68.4348,146,106.594,115,111.352,66,100.324,96,99.564,82,11.788,62,"11"
"444",2016,"Arkansas Little Rock",64.0516,344,63.2633,342,108.823,75,108.951,95,93.1235,8,95.6244,32,13.3265,57,"12"
"445",2016,"Dayton",68.781,189,67.8498,177,105.445,135,106.934,135,94.5946,18,93.5907,18,13.3434,56,"7"
"446",2016,"Yale",66.9779,276,65.9753,274,110.744,45,109.51,91,94.2337,15,95.6837,33,13.8265,51,"12"
"447",2016,"Stephen F. Austin",69.1402,164,67.4268,207,115.066,11,111.339,67,93.0518,7,96.9336,43,14.405,45,"14"
"448",2016,"Michigan",65.9924,314,65.9134,276,112.432,28,115.094,29,102.956,150,100.54,98,14.5538,44,"11"
"449",2016,"Texas Tech",66.9205,280,65.9989,272,107.068,103,113.846,35,103.316,156,99.1212,73,14.7244,42,"8"
"450",2016,"USC",72.8841,29,71.1914,46,109.548,66,113.901,34,101.294,115,99.116,72,14.7848,41,"8"
"451",2016,"Syracuse",65.2376,330,64.9033,314,106.806,109,111.357,65,99.7255,84,95.507,30,15.8501,38,"10"
"452",2016,"Notre Dame",65.4047,326,64.933,312,115.106,10,119.69,9,107.796,269,103.709,155,15.9813,37,"6"
"453",2016,"Pittsburgh",66.4386,296,65.557,295,112.668,25,115.484,28,102.873,147,99.2827,75,16.2013,35,"10"
"454",2016,"VCU",69.9071,128,69.4498,97,109.987,57,110.984,69,95.4471,23,94.769,22,16.2152,34,"10"
"455",2016,"Wisconsin",64.0913,343,63.2633,343,106.662,113,111.769,57,99.9787,89,95.4038,28,16.3651,33,"7"
"456",2016,"Texas",66.9315,279,65.1637,309,105.726,129,112.821,46,101.058,111,95.7146,34,17.1061,32,"6"
"457",2016,"Cincinnati",65.806,321,64.1147,332,108.015,89,110.035,87,93.5777,9,92.8755,12,17.1593,31,"9"
"458",2016,"Seton Hall",70.6797,93,69.4734,96,105.725,130,111.433,63,95.663,26,93.7641,19,17.6691,30,"6"
"459",2016,"Connecticut",66.4159,298,65.7403,288,108.729,77,111.651,61,93.7251,10,92.899,13,18.752,27,"9"
"460",2016,"Gonzaga",68.325,212,67.1988,215,116.179,7,116.44,22,97.8566,47,97.1644,47,19.2756,26,"11"
"461",2016,"California",68.199,219,68.0218,165,109.094,70,112.902,45,97.4043,38,93.2625,15,19.6396,25,"4"
"462",2016,"Baylor",67.1496,266,66.4547,251,112.458,27,118.756,13,102.671,142,98.8407,65,19.9152,24,"5"
"463",2016,"Wichita St.",66.1715,307,65.8499,283,109.501,67,111.743,58,89.0509,1,90.5918,5,21.1508,20,"11"
"464",2016,"Iowa",69.2986,154,68.812,129,112.194,32,116.298,24,99.144,73,94.9421,23,21.3563,19,"7"
"465",2016,"Xavier",72.8035,32,71.9214,31,111.904,35,117.096,19,97.5523,41,95.3858,27,21.71,18,"2"
"466",2016,"Texas A&M",68.3815,208,66.5488,249,110.081,54,114.159,32,95.4495,24,92.3528,8,21.8057,17,"3"
"467",2016,"Arizona",70.0436,117,68.3189,151,113.644,20,117.368,16,96.3315,31,95.4851,29,21.8831,16,"6"
"468",2016,"Duke",68.4041,206,67.5008,202,118.081,4,121.786,3,105.037,201,99.7328,85,22.0532,14,"4"
"469",2016,"Oregon",69.4792,145,68.0532,163,112.707,23,119.63,10,99.622,83,96.8455,41,22.7847,13,"1"
"470",2016,"Indiana",68.7995,188,67.7325,185,119.203,2,120.855,6,100.165,92,98.0589,55,22.7957,12,"5"
"471",2016,"Purdue",67.8939,231,67.5995,195,114.086,16,117,20,94.9121,20,92.4061,10,24.5939,9,"5"
"472",2016,"West Virginia",70.7679,88,69.3697,101,110.829,44,116.39,23,93.9723,14,90.4754,3,25.9146,6,"3"
"473",2016,"Villanova",67.6994,243,66.5578,248,113.604,21,118.299,15,93.853,11,91.552,7,26.7471,5,"2"
"474",2016,"North Carolina",70.7158,92,71.0747,51,116.284,6,121.139,4,98.6807,59,93.1009,14,28.0379,4,"1"
"475",2016,"Virginia",61.1656,351,60.6947,351,114.8,12,120.224,8,97.2545,37,91.1288,6,29.0952,3,"1"
"476",2016,"Michigan St.",66.9044,282,66.3201,256,118.21,3,123.022,1,93.8883,12,93.3408,16,29.6807,2,"2"
"477",2015,"Albany",61.2078,322,60.7359,318,106.836,67,106.463,116,98.1293,86,103.431,161,3.03231,134,"14"
"478",2015,"Arizona",66.8428,80,65.5943,94,113.625,17,118.227,11,87.414,4,85.9123,3,32.3143,3,"2"
"479",2015,"Arkansas",70.3181,10,69.1346,11,109.877,36,114.941,22,99.3058,114,97.964,67,16.9767,29,"5"
"480",2015,"Baylor",62.6602,286,61.2742,302,109.564,38,117.192,13,95.7085,41,93.7123,21,23.4796,13,"3"
"481",2015,"Belmont",67.4806,61,66.5706,57,109.106,42,109.115,70,103.917,213,107.619,245,1.49515,149,"15"
"482",2015,"Boise St.",62.3307,295,62.8256,248,109.924,33,111.769,50,95.9639,45,97.7869,65,13.9824,45,"11"
"483",2015,"Buffalo",68.8703,24,68.4522,19,108.964,45,111.344,53,99.2978,113,99.0045,90,12.339,57,"12"
"484",2015,"Butler",64.5773,190,63.0408,234,106.552,74,110.554,60,93.8813,21,90.9269,9,19.6267,21,"6"
"485",2015,"BYU",69.6639,14,69.7923,6,116.014,7,119.356,9,102.966,188,101.562,129,17.7947,27,"11"
"486",2015,"Cincinnati",59.4013,343,59.2099,341,104.058,124,108.353,82,92.4216,13,94.1045,25,14.2488,41,"8"
"487",2015,"Coastal Carolina",64.7621,174,63.6717,192,109.08,43,105.424,136,99.7059,120,103.803,169,1.6211,147,"16"
"488",2015,"Davidson",67.2527,69,66.5178,60,117.158,5,120.481,7,102.422,179,103.662,166,16.8188,30,"10"
"489",2015,"Dayton",64.3804,197,63.3147,216,105.537,93,108.983,72,94.1075,24,95.0972,39,13.8856,49,"11"
"490",2015,"Duke",66.5735,92,65.6368,90,120.499,2,124.253,3,97.7779,80,94.9453,37,29.3074,6,"1"
"491",2015,"Eastern Washington",68.4313,33,67.9604,25,114.793,13,112.165,46,107.62,296,109.197,281,2.96737,135,"13"
"492",2015,"Georgetown",64.6746,179,63.7582,185,107.548,59,113.166,37,98.2031,89,93.597,19,19.5694,22,"4"
"493",2015,"Georgia",64.7737,173,63.6563,194,103.296,143,109.524,66,96.9056,67,94.1302,27,15.3937,36,"10"
"494",2015,"Georgia St.",64.3117,203,62.5745,259,108.62,48,110.463,61,95.7931,43,100.687,112,9.77537,73,"14"
"495",2015,"Gonzaga",64.9509,162,64.2083,161,120.007,4,121.92,5,93.6311,20,92.9958,15,28.9239,7,"2"
"496",2015,"Hampton",69.1423,18,68.6346,18,96.6099,279,96.0398,304,98.5232,94,104.551,180,-8.51136,270,"16"
"497",2015,"Harvard",61.0411,326,61.137,309,101.729,181,103.686,173,93.6062,19,94.9442,36,8.74154,80,"13"
"498",2015,"Indiana",66.8559,79,66.0482,76,115.321,12,119.285,10,106.728,279,105.478,201,13.8074,50,"10"
"499",2015,"Iowa",64.3968,196,63.3054,218,107.06,65,113.359,33,96.2495,51,95.1085,40,18.251,25,"7"
"500",2015,"Iowa St.",69.8477,12,69.3108,10,112.195,23,120.166,8,99.1069,106,97.135,61,23.031,14,"3"
"501",2015,"Kansas",66.7924,82,66.6617,56,106.342,80,114.271,28,96.675,62,90.5293,8,23.7421,12,"2"
"502",2015,"Kentucky",63.8582,233,61.9696,278,115.91,9,121.27,6,83.6596,1,83.8367,1,37.4333,1,"1"
"503",2015,"Lafayette",64.6123,185,64.3104,153,113.655,15,112.691,41,111.764,336,114.45,335,-1.75874,188,"16"
"504",2015,"Louisville",66.242,106,64.8006,134,103.478,139,108.601,78,89.9282,6,88.176,5,20.4245,19,"4"
"505",2015,"LSU",69.7441,13,69.0966,13,103.515,138,108.743,75,95.1887,36,94.7996,34,13.9432,47,"9"
"506",2015,"Manhattan",67.9411,46,67.2455,36,101.28,189,101.932,215,97.7926,81,101.19,119,0.742583,155,"16"
"507",2015,"Maryland",64.7568,176,63.7514,187,106.605,69,111.125,55,97.3302,74,94.9328,35,16.1924,33,"4"
"508",2015,"Michigan St.",63.1326,267,62.8407,245,110.854,29,115.973,15,97.91,83,95.052,38,20.9213,18,"7"
"509",2015,"Mississippi",66.5662,93,65.6482,89,108.54,51,114.568,24,100.598,137,100.141,103,14.4267,38,"11"
"510",2015,"New Mexico St.",62.7648,282,62.9742,238,107.386,60,106.825,113,94.2235,25,99.8197,101,7.0055,94,"15"
"511",2015,"North Carolina",69.4319,16,69.0232,14,111.24,27,117.921,12,98.154,87,94.1249,26,23.7959,11,"4"
"512",2015,"North Carolina St.",64.4741,194,63.8463,177,108.152,54,114.001,29,101.056,149,98.6377,81,15.3629,37,"8"
"513",2015,"North Dakota St.",61.4249,317,60.2617,326,103.552,137,102.68,194,98.9607,105,102.079,140,0.601364,157,"15"
"514",2015,"North Florida",67.5625,59,66.7256,54,109.633,37,108.032,88,101.308,157,105.12,193,2.91181,137,"16"
"515",2015,"Northeastern",63.5304,250,63.0556,233,107.202,64,107.892,90,101.07,151,103.071,156,4.82045,119,"14"
"516",2015,"Northern Iowa",57.4039,350,58.014,348,112.497,22,115.17,19,92.7107,16,94.2192,28,20.9503,17,"5"
"517",2015,"Notre Dame",64.1137,217,63.2851,222,121.259,1,124.623,2,101.407,162,100.552,110,24.0703,10,"3"
"518",2015,"Ohio St.",66.193,109,65.1703,113,113.772,14,115.312,17,94.6393,31,94.3058,29,21.0066,16,"10"
"519",2015,"Oklahoma",68.1552,40,66.9861,47,104.826,107,111.785,49,91.3524,12,87.6854,4,24.1001,9,"3"
"520",2015,"Oklahoma St.",64.1568,213,62.7105,254,103.183,145,111.825,48,97.5475,78,95.6458,49,16.1789,34,"9"
"521",2015,"Oregon",67.7766,51,66.1195,73,108.976,44,114.457,26,103.417,198,101.273,122,13.1844,52,"8"
"522",2015,"Providence",65.7165,130,64.8656,133,106.002,85,112.954,38,99.2507,111,95.3871,43,17.5673,28,"6"
"523",2015,"Purdue",65.0474,159,63.9932,167,106.573,70,110.824,57,98.5303,95,96.8436,58,13.9802,46,"9"
"524",2015,"Robert Morris",66.7335,85,65.0415,123,103.062,151,102.327,205,100.76,142,103.869,171,-1.54229,183,"16"
"525",2015,"San Diego St.",60.2494,339,59.9465,335,100.656,205,104.401,159,87.3381,3,88.1829,6,16.2186,32,"8"
"526",2015,"SMU",62.9487,275,62.8424,244,109.913,34,113.524,31,94.6256,29,95.4867,45,18.0372,26,"6"
"527",2015,"St. John's",67.392,65,66.1943,68,104.366,117,110.125,63,99.3852,115,95.8018,51,14.3233,40,"9"
"528",2015,"Stephen F. Austin",67.8623,47,65.2365,110,115.74,10,114.494,25,96.5187,58,100.484,109,14.0106,44,"12"
"529",2015,"Texas",63.0775,269,61.7245,288,106.502,76,112.877,40,94.5966,28,92.759,13,20.1184,20,"11"
"530",2015,"Texas Southern",64.5564,191,62.9114,242,103.362,142,103.049,182,102.421,178,106.918,227,-3.8688,214,"15"
"531",2015,"UAB",65.4962,142,64.4025,150,101.144,192,104.585,156,99.5814,117,101.758,134,2.82779,138,"14"
"532",2015,"UC Irvine",64.0405,221,63.3775,210,103.694,133,105.818,127,98.2044,90,98.9592,88,6.85898,96,"13"
"533",2015,"UCLA",67.5367,60,65.4935,98,105.49,95,112.266,45,100.356,132,98.1315,72,14.1346,42,"11"
"534",2015,"Utah",62.6865,284,60.3923,322,113.65,16,116.433,14,91.0838,10,89.5299,7,26.9035,8,"5"
"535",2015,"Valparaiso",63.183,264,62.1996,270,107.552,58,106.629,114,93.9359,22,95.6594,50,10.9697,64,"13"
"536",2015,"VCU",66.6676,87,66.5049,61,106.572,71,110.62,59,96.5822,61,94.1043,24,16.5157,31,"7"
"537",2015,"Villanova",65.0568,158,63.8347,178,116.619,6,122.473,4,92.9741,18,91.5163,11,30.9562,4,"1"
"538",2015,"Virginia",58.4807,347,57.5332,349,110.716,30,115.318,16,85.6441,2,84.4292,2,30.8885,5,"2"
"539",2015,"West Virginia",69.1384,20,67.9793,24,106.429,78,113.252,34,96.33,52,94.4993,31,18.7531,23,"5"
"540",2015,"Wichita St.",60.9344,330,61.4547,297,111.943,24,114.962,21,90.9491,8,93.3065,17,21.6555,15,"7"
"541",2015,"Wisconsin",59.2656,345,58.0767,347,120.495,3,126.815,1,94.4646,27,93.2904,16,33.5251,2,"1"
"542",2015,"Wofford",62.1234,301,60.5424,319,106.401,79,104.909,146,96.7623,65,98.5115,77,6.39782,100,"12"
"543",2015,"Wyoming",58.3804,348,58.648,344,103.166,148,104.478,158,95.3219,37,98.0741,69,6.40364,99,"12"
"544",2015,"Xavier",66.0436,118,65.1714,112,109.333,40,115.283,18,100.51,135,96.6313,55,18.6517,24,"6"
"545",2014,"Albany",63.0949,324,61.7185,314,103.577,202,102.179,218,100.203,80,103.893,157,-1.71363,187,"16"
"546",2014,"American",60.7947,343,59.8927,343,104.931,169,103.925,193,96.4633,25,98.0491,59,5.87548,107,"15"
"547",2014,"Arizona",64.521,275,63.1175,267,112.267,37,115.193,24,88.8129,2,84.7964,1,30.3964,2,"1"
"548",2014,"Arizona St.",69.0126,68,67.6129,57,107.019,119,110.175,80,98.0732,48,94.7808,29,15.3941,37,"10"
"549",2014,"Baylor",63.9036,293,61.1487,329,114.101,19,118.684,8,105.684,195,100.799,100,17.8854,30,"6"
"550",2014,"BYU",73.5115,6,71.172,5,112.555,32,114.713,27,103.542,141,99.9591,88,14.7544,44,"10"
"551",2014,"Cal Poly",60.6512,344,58.8564,347,102.501,217,103.247,202,106.56,220,103.846,156,-0.599368,172,"16"
"552",2014,"Cincinnati",63.6905,300,61.2764,327,107.367,105,109.197,96,91.9412,11,90.1186,9,19.0788,26,"5"
"553",2014,"Coastal Carolina",68.4563,86,65.898,117,102.067,230,97.0064,299,99.7112,71,102.979,142,-5.97261,236,"16"
"554",2014,"Colorado",67.2652,136,65.097,163,103.716,196,107.9,117,100.113,79,95.4275,35,12.4727,60,"8"
"555",2014,"Connecticut",65.9523,205,63.4064,253,108.213,87,111.355,57,95.4338,19,92.2385,12,19.1162,25,"7"
"556",2014,"Creighton",65.5,225,63.9037,229,121.422,1,125.701,1,103.321,133,100.913,101,24.7882,9,"3"
"557",2014,"Dayton",65.7334,216,63.8792,232,110.764,51,113.694,35,101.943,105,100.71,99,12.9838,56,"11"
"558",2014,"Delaware",70.8447,25,70.5569,10,111.766,42,111.299,59,105.662,194,105.513,189,5.78601,109,"13"
"559",2014,"Duke",65.404,230,64.8311,178,119.916,2,124.75,2,102.429,111,99.4399,77,25.3098,6,"3"
"560",2014,"Eastern Kentucky",67.1179,143,64.6059,192,114.893,14,111.315,58,106.85,225,108.295,244,3.01993,137,"15"
"561",2014,"Florida",63.1058,322,61.5519,317,111.583,46,116.216,18,91.4732,10,88.4056,4,27.8106,3,"1"
"562",2014,"George Washington",68.2202,101,65.8095,122,107.234,110,110.212,79,97.7609,42,95.9821,42,14.2297,48,"9"
"563",2014,"Gonzaga",66.503,171,64.5603,194,113.905,20,113.594,37,97.0929,32,92.9558,15,20.6386,22,"8"
"564",2014,"Harvard",64.5519,272,64.1253,217,111.823,39,112.027,50,92.8241,13,94.7095,28,17.3178,32,"12"
"565",2014,"Iowa",70.2372,37,69.1598,23,115.603,10,120.152,5,98.9669,60,99.1218,73,21.0299,20,"11"
"566",2014,"Iowa St.",71.953,12,70.4795,11,113.458,23,116.764,16,100.974,92,95.8121,39,20.9515,21,"3"
"567",2014,"Kansas",68.7862,72,66.8907,78,115.053,13,119.974,6,101.548,100,94.5731,27,25.4011,5,"2"
"568",2014,"Kansas St.",65.7266,218,63.6653,242,105.093,167,108.305,113,98.3715,50,93.9099,22,14.3949,46,"9"
"569",2014,"Kentucky",66.8184,156,64.6236,191,112.311,36,116.202,19,98.75,58,95.0512,32,21.1505,19,"8"
"570",2014,"Louisiana Lafayette",70.9898,21,68.8604,29,110.051,60,109.939,84,104.91,175,104.85,171,5.08877,114,"14"
"571",2014,"Louisville",69.1489,63,67.4981,58,118.693,3,119.102,7,88.0889,1,88.5345,6,30.5677,1,"4"
"572",2014,"Manhattan",70.3644,34,68.0296,44,107.54,102,106.544,136,97.2794,34,96.9886,52,9.55527,77,"13"
"573",2014,"Massachusetts",71.7433,15,70.3142,13,105.606,157,109.841,86,98.03,46,95.6537,37,14.1875,49,"6"
"574",2014,"Memphis",70.5843,26,67.8621,48,107.885,94,111.252,62,98.7813,59,96.3212,44,14.9304,43,"8"
"575",2014,"Mercer",65.9941,203,63.9334,226,113.08,27,108.78,106,97.853,43,101.313,109,7.46633,98,"14"
"576",2014,"Michigan",63.0594,326,61.5484,318,117.142,5,122.369,3,103.024,121,99.5935,82,22.7757,12,"2"
"577",2014,"Michigan St.",66.067,199,64.3969,205,113.386,24,118.203,10,97.9993,45,94.4143,24,23.7886,11,"4"
"578",2014,"Milwaukee",67.5933,123,65.9973,114,103.161,207,104.63,181,103.862,147,104.266,164,0.3633,163,"15"
"579",2014,"Mount St. Mary's",70.175,38,68.4474,37,108.139,90,107.491,124,110.209,300,111.241,292,-3.75021,207,"16"
"580",2014,"Nebraska",65.3012,236,64.698,188,102.429,221,108.82,105,99.169,63,95.6836,38,13.1363,54,"11"
"581",2014,"New Mexico",65.6502,220,64.7417,182,111.799,41,113.782,34,99.3433,66,96.2346,43,17.5475,31,"7"
"582",2014,"New Mexico St.",66.9142,152,65.3613,146,113.903,21,112.746,44,100.01,77,102.113,123,10.6331,71,"13"
"583",2014,"North Carolina",69.9584,44,69.426,17,107.984,92,111.545,54,97.9093,44,93.1571,16,18.3881,29,"6"
"584",2014,"North Carolina Central",64.3021,280,62.708,287,110.774,50,107.276,128,91.1249,9,98.9836,71,8.29208,89,"14"
"585",2014,"North Carolina St.",64.7835,258,64.734,184,108.169,88,113.205,39,106.233,212,102.658,130,10.5467,73,"12"
"586",2014,"North Dakota St.",64.0705,288,63.0184,271,116.89,6,116.004,20,105.246,183,103.42,149,12.5832,59,"12"
"587",2014,"Ohio St.",65.0252,249,64.0434,222,106.678,127,109.354,94,91.1081,8,87.6797,3,21.6743,15,"6"
"588",2014,"Oklahoma",71.9576,11,69.9669,16,113.353,25,117.886,12,104.559,165,99.4806,81,18.4058,28,"5"
"589",2014,"Oklahoma St.",69.4362,51,66.9981,73,113.295,26,115.772,21,97.3924,36,94.2393,23,21.5328,16,"9"
"590",2014,"Oregon",69.9984,43,67.8101,49,114.697,15,118.258,9,103.295,130,99.4749,80,18.783,27,"7"
"591",2014,"Pittsburgh",62.9019,330,62.7245,286,112.86,28,116.412,17,97.5045,38,94.8924,31,21.5198,17,"9"
"592",2014,"Providence",64.9039,252,63.2914,257,109.064,73,114.031,30,103.506,140,99.2945,75,14.7367,45,"11"
"593",2014,"Saint Joseph's",66.108,194,64.4393,203,107.73,98,111.261,61,101.03,94,98.2332,60,13.0273,55,"10"
"594",2014,"Saint Louis",67.358,132,65.5822,137,103.028,209,105.599,160,91.1002,7,89.8073,8,15.792,35,"5"
"595",2014,"San Diego St.",63.6681,302,62.8054,281,106.932,123,109.055,99,90.8125,3,89.2312,7,19.8236,24,"4"
"596",2014,"Stanford",67.0989,145,65.271,152,108.976,74,113.435,38,101.73,103,97.4392,56,15.9959,34,"10"
"597",2014,"Stephen F. Austin",65.1297,244,61.7091,315,116.078,8,111.44,56,96.7428,28,100.651,98,10.7884,70,"12"
"598",2014,"Syracuse",60.4471,347,59.7435,344,111.717,43,114.707,28,97.7423,41,93.2029,17,21.5042,18,"3"
"599",2014,"Tennessee",62.935,328,62.0374,310,111.688,44,115.185,25,97.0495,31,93.4414,19,21.7438,14,"11"
"600",2014,"Texas",69.4218,52,67.2135,64,106.37,134,110.262,78,100.598,85,95.2735,33,14.9889,41,"7"
"601",2014,"Texas Southern",67.8244,113,65.8018,124,109.188,69,106.018,151,106.076,207,112.768,321,-6.75033,248,"16"
"602",2014,"Tulsa",68.7516,73,67.1059,68,105.665,155,105.972,153,96.9019,29,96.6323,46,9.33939,79,"13"
"603",2014,"UCLA",70.4051,33,68.6469,33,115.426,11,118.14,11,99.9588,73,95.8826,41,22.2575,13,"4"
"604",2014,"VCU",70.5748,27,69.3132,18,105.321,162,108.679,109,90.8369,4,88.4655,5,20.2135,23,"5"
"605",2014,"Villanova",67.5107,125,65.8913,118,114.183,18,117.154,14,96.7318,27,91.8909,10,25.2627,7,"2"
"606",2014,"Virginia",60.5011,346,59.6528,345,108.671,80,113.85,31,91.0974,6,87.4218,2,26.4285,4,"1"
"607",2014,"Weber St.",63.998,291,63.2017,263,110.674,54,106.025,150,105.025,179,106.516,211,-0.49027,170,"16"
"608",2014,"Western Michigan",66.6172,165,65.2493,155,106.304,136,106.443,137,100.561,84,102.024,122,4.41973,124,"14"
"609",2014,"Wichita St.",64.4923,276,63.5718,245,115.962,9,117.117,15,92.4094,12,91.937,11,25.1804,8,"1"
"610",2014,"Wisconsin",63.8201,297,62.7652,285,115.242,12,120.678,4,101.085,96,96.8522,50,23.8262,10,"2"
"611",2014,"Wofford",62.4555,338,60.7578,335,104.578,174,100.924,241,100.945,91,102.947,141,-2.02301,191,"15"
"612",2014,"Xavier",65.7549,213,64.4463,202,109.087,72,113.691,36,102.808,116,98.6757,65,15.0151,40,"12"
"613",2013,"Akron",66.6607,141,64.6243,132,106.661,62,107.801,78,92.3323,31,94.0583,37,13.7427,52,"12"
"614",2013,"Albany",62.7885,299,61.1481,282,102.015,147,102.346,173,95.7794,66,101.191,142,1.15535,150,"15"
"615",2013,"Arizona",67.0357,123,64.9417,124,108.948,28,114.263,18,94.7472,53,93.7326,34,20.5305,17,"6"
"616",2013,"Belmont",68.2213,80,65.3017,106,112.45,11,111.598,35,94.4447,49,95.8476,65,15.7507,39,"11"
"617",2013,"Boise St.",66.2935,161,64.2697,151,107.066,54,113.2,25,100.03,155,98.0999,94,15.1001,45,"13"
"618",2013,"Bucknell",62.5074,303,60.9891,287,107.665,43,107.882,76,92.2643,29,94.4384,41,13.4434,55,"11"
"619",2013,"Butler",64.5681,235,62.5561,229,105.585,79,110.071,51,97.8349,107,95.2626,49,14.8086,48,"6"
"620",2013,"California",66.3518,158,63.887,172,101.459,161,107.434,87,96.5891,79,94.7044,44,12.7298,59,"12"
"621",2013,"Cincinnati",65.0249,216,62.2632,244,100.726,171,105.794,116,90.7086,15,90.2087,13,15.5856,40,"10"
"622",2013,"Colorado",65.7147,187,63.0028,211,101.747,154,107.269,91,95.4937,61,92.4737,26,14.7956,49,"10"
"623",2013,"Colorado St.",64.0443,255,62.9945,212,112.595,10,118.136,7,98.6876,136,97.9562,92,20.1795,19,"8"
"624",2013,"Creighton",65.0989,212,63.0944,206,115.805,3,119.389,5,97.0199,87,97.1644,81,22.2247,14,"7"
"625",2013,"Davidson",64.5703,234,63.2755,198,112.788,9,112.441,32,95.8001,67,101.27,147,11.1711,66,"14"
"626",2013,"Duke",68.6602,68,66.0764,70,114.451,7,119.646,4,95.1267,59,92.9223,29,26.724,5,"2"
"627",2013,"Florida",62.6458,300,60.6898,295,114.451,8,118.162,6,85.6828,3,86.1792,4,31.9831,1,"3"
"628",2013,"Florida Gulf Coast",69.1954,47,66.6594,55,103.586,110,103.304,152,95.8325,69,99.9512,125,3.35293,129,"15"
"629",2013,"Georgetown",62.0415,311,59.9536,313,102.315,140,107.747,79,88.4906,6,85.5846,2,22.1624,15,"2"
"630",2013,"Gonzaga",65.0641,215,62.4727,236,117.92,1,120.831,3,91.5809,21,91.8845,20,28.9467,4,"1"
"631",2013,"Harvard",63.8389,266,62.4831,235,106.623,65,108.139,73,99.3506,145,101.233,144,6.90592,98,"14"
"632",2013,"Illinois",65.6028,192,64.2338,155,104.028,103,110.496,48,99.3959,147,95.3564,52,15.1395,44,"7"
"633",2013,"Indiana",67.5189,101,65.7072,85,117.425,2,122.482,1,92.2932,30,92.5582,27,29.9242,3,"1"
"634",2013,"Iona",70.2011,25,68.6813,13,112.06,15,114.644,14,104.874,267,106.791,256,7.85234,91,"15"
"635",2013,"Iowa St.",70.2898,24,67.5365,31,111.897,16,116.863,8,99.802,152,100.569,133,16.2941,36,"10"
"636",2013,"James Madison",64.3338,243,62.5026,233,100.486,176,99.5556,225,98.9792,139,101.23,143,-1.67462,191,"16"
"637",2013,"Kansas",67.636,95,65.5441,93,109.623,24,113.253,24,89.303,9,87.8314,5,25.4211,6,"1"
"638",2013,"Kansas St.",63.6886,272,60.9899,286,107.869,38,113.291,23,96.6436,82,95.0325,46,18.2582,27,"4"
"639",2013,"La Salle",67.0656,121,64.3651,147,107.345,51,110.546,46,97.857,109,97.2446,83,13.3018,57,"13"
"640",2013,"Liberty",66.046,172,63.8178,177,100.693,172,100.529,206,105.903,283,110.044,306,-9.51521,267,"16"
"641",2013,"LIU Brooklyn",69.6823,34,66.723,54,112.364,13,111.069,42,107.894,317,112.442,326,-1.37364,187,"16"
"642",2013,"Louisville",66.668,139,65.2907,107,108.622,31,114.313,17,85.2644,2,83.1717,1,31.1411,2,"1"
"643",2013,"Marquette",63.7332,271,62.8067,221,106.292,69,113.994,19,96.9634,85,95.3386,51,18.6549,25,"3"
"644",2013,"Memphis",69.8164,31,67.7883,28,107.78,41,108.62,68,92.5289,32,91.9204,21,16.6993,34,"6"
"645",2013,"Miami FL",64.3378,242,61.2753,279,108.209,37,113.044,26,93.9237,41,90.7587,16,22.2852,13,"2"
"646",2013,"Michigan",63.8288,267,62.8699,217,115.602,4,120.868,2,97.5973,100,95.8775,66,24.9907,9,"4"
"647",2013,"Michigan St.",64.1105,252,62.5852,227,105.282,87,112.662,29,92.8299,35,89.423,9,23.2393,10,"3"
