"Season","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","AdjEM","RankAdjEM"
"2021","Charlotte",64.3394,337,62.6787,351,96.4077,269,97.2996,261,101.341,163,103.787,206,-6.4869,234
"2021","Chattanooga",68.0717,222,66.3754,269,103.306,126,103.009,161,101.555,172,102.3,178,0.709191,156
"2021","Chicago St.",71.1542,89,67.4563,212,78.0041,346,88.2832,348,123.819,347,118.13,356,-29.8471,356
"2021","Cincinnati",71.1228,91,70.6995,66,97.021,257,103.593,148,101.647,176,97.5378,90,6.05525,116
"2021","Clemson",64.8227,332,64.0386,337,99.6176,203,106.409,107,95.3285,40,90.9309,19,15.4785,45
"2021","Cleveland St.",67.5598,251,66.095,279,102.943,139,100.57,206,102.675,212,100.699,138,-0.128764,169
"2021","Coastal Carolina",71.9279,61,71.1015,51,103.055,134,99.3491,231,96.7159,60,100.21,130,-0.860779,179
"2021","Colgate",72.551,44,72.1921,26,116.843,4,110.268,53,94.9766,35,101.02,148,9.24837,89
"2021","Colorado",66.4055,292,66.1115,276,109.887,27,116.318,13,96.4254,54,91.2182,23,25.1002,8
"2021","Colorado St.",69.3532,167,68.98,133,105.753,83,108.089,83,95.721,45,96.5731,72,11.5154,76
"2021","Columbia",0,348,68.9214,137,0,348,94.6648,298,200,348,105.916,255,-11.2516,286
"2021","Connecticut",66.0719,305,65.4728,309,107.563,53,113.13,27,97.2044,63,92.5226,29,20.607,21
"2021","Coppin St.",79.3688,1,76.8036,1,91.5958,324,90.9613,334,100.215,135,102.647,183,-11.6859,291
"2021","Cornell",0,348,66.8164,246,0,348,101.35,190,200,348,106.547,266,-5.19756,220
"2021","Creighton",69.5192,157,68.6692,144,108.383,43,113.387,25,97.5385,69,92.7989,32,20.5882,22
"2021","Dartmouth",0,348,66.5594,259,0,348,94.8388,292,200,348,105.537,244,-10.6986,275
"2021","Davidson",63.3666,344,62.4803,353,110.026,25,113.926,20,101.661,177,101.812,164,12.1145,70
"2021","Dayton",66.1976,299,65.5214,305,102.583,145,108.331,77,99.6408,122,98.6458,109,9.68532,87
"2021","Delaware",67.1964,269,66.5135,262,99.3267,208,97.0483,269,99.4357,117,103.125,193,-6.07667,225
"2021","Delaware St.",77.2405,2,73.2576,12,90.2541,332,90.8554,335,113.185,339,115.389,355,-24.5338,352
"2021","Denver",71.4343,81,70.874,60,95.5809,278,94.1569,304,110.743,329,112.554,341,-18.3972,338
"2021","DePaul",70.6216,105,70.603,72,91.3076,327,97.6061,257,100.505,143,94.8082,47,2.79796,141
"2021","Detroit",68.1137,218,67.1158,230,112.338,13,109.265,65,107.905,301,108.76,299,0.505686,161
"2021","Dixie St.",73.9132,21,73.0881,15,91.5933,325,91.2796,330,105.603,271,106.991,274,-15.7111,328
"2021","Drake",66.0081,310,66.2746,271,112.244,14,112.469,33,97.8573,76,98.1997,101,14.269,55
"2021","Drexel",65.9644,311,63.9136,340,106.873,62,106.456,104,102.44,206,105.789,248,0.667188,158
"2021","Duke",69.0734,177,68.5382,152,109.619,29,114.532,18,101.786,184,96.9709,79,17.5612,36
"2021","Duquesne",68.3556,203,68.9687,135,97.7272,242,101.736,183,98.0252,79,96.9963,80,4.73924,126
"2021","East Carolina",68.6974,190,67.8621,187,94.6188,289,99.3275,232,98.5661,91,98.585,107,0.742434,155
"2021","East Tennessee St.",67.1188,274,65.4278,311,101.853,156,103.194,159,99.9711,129,99.2026,117,3.99124,128
"2021","Eastern Illinois",70.1097,128,68.9116,138,97.3806,248,95.5107,286,105.256,267,108.728,298,-13.2174,311
"2021","Eastern Kentucky",75.6129,5,74.7985,2,104.457,100,100.98,197,97.3014,67,101.537,160,-0.556464,174
"2021","Eastern Michigan",69.9425,137,68.0931,178,96.5918,266,97.0695,268,114.737,343,108.491,296,-11.4219,289
"2021","Eastern Washington",71.4359,80,72.1648,27,109.449,32,109.472,62,99.3138,111,101.284,156,8.1876,105
"2021","Elon",66.3264,294,66.4706,265,98.0632,232,96.7117,274,98.8913,104,100.854,142,-4.14262,205
"2021","Evansville",62.3137,346,61.9984,355,102.275,150,105.805,114,109.935,324,109.925,315,-4.11962,204
"2021","Fairfield",65.2532,328,64.3051,333,94.0323,300,94.8691,290,101.51,169,107.788,284,-12.919,309
"2021","Fairleigh Dickinson",71.9483,60,70.6467,68,103.081,133,100.742,202,108.254,305,113.128,345,-12.3867,299
"2021","FIU",71.594,75,70.3476,82,96.6269,264,97.267,264,107.455,296,109.076,304,-11.8095,292
"2021","Florida",70.4582,110,68.2639,167,104.726,97,111.045,44,99.3763,114,94.0952,41,16.9501,41
"2021","Florida A&M",70.8319,99,68.3858,161,92.8804,316,90.1703,341,96.5625,58,100.895,144,-10.7246,277
"2021","Florida Atlantic",69.0631,179,68.1049,177,103.156,131,101.947,174,99.7366,123,103.087,192,-1.13987,181
"2021","Florida Gulf Coast",71.3164,84,70.6376,69,95.4258,281,93.5045,309,99.0523,105,104.422,218,-10.9176,279
"2021","Florida St.",69.8693,142,69.8915,90,109.672,28,114.945,16,98.0914,80,92.8288,33,22.1166,15
"2021","Fordham",64.2598,339,63.7378,343,80.6245,345,86.3464,352,103.177,224,99.2753,119,-12.9289,310
"2021","Fresno St.",66.1247,303,65.7783,295,97.6322,244,99.5958,227,103.174,223,102.24,176,-2.64448,191
"2021","Furman",69.9818,135,67.6593,200,111.113,20,109.779,57,100.471,140,101.137,151,8.6421,96
"2021","Gardner Webb",66.9798,278,66.6895,252,106.615,66,104.461,130,102.114,191,105.641,246,-1.17945,182
"2021","George Mason",69.1602,173,68.1402,176,100.423,188,101.115,195,98.8228,102,98.3807,102,2.73389,142
"2021","George Washington",68.9316,182,67.8348,188,97.9233,238,101.647,187,104.602,252,107.813,285,-6.16642,227
"2021","Georgetown",70.2549,119,69.678,101,101.191,173,107.925,87,101.58,174,95.0171,49,12.9084,63
"2021","Georgia",75.5388,6,73.1978,13,101.867,155,107.937,86,103.263,228,99.2444,118,8.69219,95
"2021","Georgia Southern",67.3135,262,66.6469,255,95.2295,284,94.0969,305,101.112,155,104.203,213,-10.1059,270
"2021","Georgia St.",70.5642,107,70.4657,78,106.601,67,105.692,115,102.099,188,104.834,226,0.857509,154
"2021","Georgia Tech",67.6721,242,67.3251,223,107.931,49,113.664,22,100.828,148,96.1627,68,17.5017,37
"2021","Gonzaga",74.3411,14,73.7515,7,121.917,1,126.433,1,93.4015,17,89.9493,11,36.4833,1
"2021","Grambling St.",71.7425,71,69.7863,94,93.3445,309,92.063,324,96.1727,53,106.305,264,-14.2419,318
"2021","Grand Canyon",66.5446,289,64.9262,319,107.24,57,105.39,121,94.5532,30,97.068,81,8.32183,103
"2021","Green Bay",67.6996,238,65.9382,285,103.04,136,102.35,169,109.937,325,110.629,324,-8.27926,257
"2021","Hampton",70.031,130,70.3957,80,98.451,223,94.9083,289,105.019,257,110.613,322,-15.705,327
"2021","Hartford",66.9021,281,66.9122,243,98.0276,233,96.9742,271,95.7182,44,99.9541,127,-2.97996,194
"2021","Harvard",0,348,68.0684,180,0,348,101.853,177,200,348,103.163,194,-1.31056,184
"2021","Hawaii",67.3233,260,66.8563,245,101.958,154,101.654,185,102.206,194,103.856,208,-2.20203,187
"2021","High Point",67.4101,256,66.1049,277,98.4621,222,96.1008,280,103.182,225,107.305,277,-11.2044,284
"2021","Hofstra",68.899,184,68.077,179,105.841,82,105.857,112,105.384,269,108.404,295,-2.54688,190
"2021","Holy Cross",69.8487,143,69.1308,126,100.664,183,97.2024,265,108.289,306,109.75,314,-12.5474,304
"2021","Houston",65.3395,323,64.3684,332,114.665,5,118.328,7,90.0351,6,89.5795,9,28.7483,5
